fid,xcoord,ycoord,date_day,date_month,date_year,SPECIES,daily_text_comment_rem,layer,code,cellcode
68906,9.208528462,45.54267578,9,6,2018,Libellula depressa,,export_20241130,Continental,10kmE425N249
68907,9.207585105,45.54222136,9,6,2018,Onychogomphus forcipatus,,export_20241130,Continental,10kmE425N249
68908,9.208173752,45.54023277,10,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68909,9.208173752,45.54023277,10,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68910,9.208173752,45.54023277,10,6,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
68911,9.182167053,45.57722231,10,6,2018,Platycnemis pennipes,,export_20241130,Continental,10kmE425N249
68912,9.182167053,45.57722231,10,6,2018,Anax parthenope,,export_20241130,Continental,10kmE425N249
68913,9.182167053,45.57722231,10,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68914,9.182167053,45.57722231,10,6,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
68915,9.182167053,45.57722231,10,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68916,9.198732376,45.52904998,14,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68917,9.206297,45.546237,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68918,9.206297,45.546237,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68919,9.207457,45.545968,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68920,9.207237,45.546224,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68921,9.207237,45.546224,16,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68922,9.206297,45.546237,16,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68923,9.207457,45.545968,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68924,9.207457,45.545968,16,6,2018,Calopteryx splendens,,export_20241130,Continental,10kmE425N249
68925,9.20781,45.546073,16,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68926,9.208358,45.54568,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68927,9.208497,45.545591,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68928,9.20844,45.545804,16,6,2018,Onychogomphus forcipatus,,export_20241130,Continental,10kmE425N249
68929,9.208878,45.542534,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68930,9.208521,45.542522,16,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68931,9.205231,45.546247,16,6,2018,Onychogomphus forcipatus,,export_20241130,Continental,10kmE425N249
68932,9.208033,45.542242,16,6,2018,Onychogomphus forcipatus,,export_20241130,Continental,10kmE425N249
68933,9.208626,45.542352,16,6,2018,Libellula depressa,,export_20241130,Continental,10kmE425N249
68934,9.206323,45.539851,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68935,9.206323,45.539851,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68936,9.206323,45.539851,16,6,2018,Libellula depressa,,export_20241130,Continental,10kmE425N249
68937,9.206409,45.540051,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68938,9.206492,45.53975,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68939,9.212534,45.530664,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68940,9.206485,45.539761,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68941,9.206485,45.539761,16,6,2018,Libellula depressa,,export_20241130,Continental,10kmE425N249
68942,9.206485,45.539761,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68943,9.206485,45.539761,16,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68944,9.206611,45.539827,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68945,9.206063,45.529524,16,6,2018,Libellula fulva,,export_20241130,Continental,10kmE425N249
68946,9.206063,45.529524,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68947,9.20261,45.531478,16,6,2018,Libellula fulva,,export_20241130,Continental,10kmE425N249
68948,9.206063,45.529524,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68949,9.205268,45.532133,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68950,9.208284,45.539624,16,6,2018,Libellula depressa,,export_20241130,Continental,10kmE425N249
68951,9.208212,45.539608,16,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68952,9.202424,45.531879,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68953,9.208278,45.539596,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68954,9.205268,45.532133,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68955,9.202797,45.532015,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68956,9.214238,45.535313,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68957,9.214238,45.535313,16,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68958,9.213974,45.535524,16,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68959,9.207227,45.537894,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68960,9.214238,45.535313,16,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68961,9.207267,45.537911,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68962,9.208212,45.539608,16,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68963,9.209548,45.539125,16,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68964,9.198732376,45.52904998,21,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68965,9.198732376,45.52904998,22,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68966,9.198732376,45.52904998,22,6,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68967,9.198732376,45.52904998,22,6,2018,Coenagrion puella,,export_20241130,Continental,10kmE425N249
68968,9.216932906,45.5752836,24,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68969,9.216932906,45.5752836,24,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68970,9.213877529,45.57524665,24,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68971,9.206544529,45.52946376,25,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68972,9.212123524,45.53081662,25,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68973,9.208173752,45.54023277,25,6,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
68974,9.216990295,45.57536152,29,6,2018,Platycnemis pennipes,,export_20241130,Continental,10kmE425N249
68975,9.216990295,45.57536152,29,6,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68976,9.216990295,45.57536152,29,6,2018,Ischnura pumilio,,export_20241130,Continental,10kmE425N249
68977,9.216990295,45.57536152,29,6,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68978,9.216990295,45.57536152,29,6,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
68979,9.216990295,45.57536152,29,6,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68980,9.216990295,45.57536152,29,6,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68981,9.216990295,45.57536152,29,6,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
68982,9.216990295,45.57536152,29,6,2018,Sympetrum pedemontanum,,export_20241130,Continental,10kmE425N249
68983,9.212694107,45.53077745,1,7,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68984,9.185557365,45.52294661,3,7,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68985,9.185557365,45.52294661,3,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68986,9.212521666,45.53082611,7,7,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68987,9.206857621,45.53235576,7,7,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68988,9.217275,45.575177,28,7,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
68989,9.217275,45.575177,28,7,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
68990,9.217275,45.575177,28,7,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
68991,9.216904,45.575227,28,7,2018,Sympetrum pedemontanum,,export_20241130,Continental,10kmE425N249
68992,9.216904,45.575227,28,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68993,9.216904,45.575227,28,7,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
68994,9.216904,45.575227,28,7,2018,Platycnemis pennipes,,export_20241130,Continental,10kmE425N249
68995,9.216904,45.575227,28,7,2018,Sympetrum fonscolombei,,export_20241130,Continental,10kmE425N249
68996,9.216383,45.575839,28,7,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
68997,9.216383,45.575839,28,7,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
68998,9.098208,45.608038,29,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
68999,9.097831,45.606363,29,7,2018,Sympetrum fonscolombei,,export_20241130,Continental,10kmE425N249
69000,9.098493,45.607812,29,7,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
69001,9.097363,45.604731,29,7,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69002,9.097516,45.605364,29,7,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
69003,9.097363,45.604731,29,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69004,9.097516,45.605364,29,7,2018,Sympetrum sanguineum,,export_20241130,Continental,10kmE425N249
69005,9.097516,45.605364,29,7,2018,Sympetrum fonscolombei,,export_20241130,Continental,10kmE425N249
69006,9.180301,45.57724,29,7,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
69007,9.180301,45.57724,29,7,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69008,9.182172,45.576265,29,7,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
69009,9.182172,45.576265,29,7,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69010,9.184516,45.577865,29,7,2018,Sympetrum pedemontanum,,export_20241130,Continental,10kmE425N249
69011,9.18452,45.577845,29,7,2018,Sympetrum fonscolombei,,export_20241130,Continental,10kmE425N249
69012,9.182167053,45.57722231,29,7,2018,Sympetrum sanguineum,,export_20241130,Continental,10kmE425N249
69013,9.174395284,45.53443458,27,8,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69014,9.174395284,45.53443458,27,8,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
69015,9.174395284,45.53443458,27,8,2018,Orthetrum brunneum,,export_20241130,Continental,10kmE425N249
69016,9.208173752,45.54023277,28,8,2018,Sympetrum sanguineum,,export_20241130,Continental,10kmE425N249
69017,9.198732376,45.52904998,30,8,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
69018,9.198732376,45.52904998,30,8,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69019,9.098311,45.604015,3,9,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69020,9.208173752,45.54023277,8,9,2018,Aeshna mixta,,export_20241130,Continental,10kmE425N249
69021,9.097432,45.604655,8,9,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69022,9.097432,45.604655,8,9,2018,Crocothemis erythraea,,export_20241130,Continental,10kmE425N249
69023,9.097432,45.604655,8,9,2018,Lestes virens,,export_20241130,Continental,10kmE425N249
69024,9.097432,45.604655,8,9,2018,Aeshna mixta,,export_20241130,Continental,10kmE425N249
69025,9.097432,45.604655,8,9,2018,Sympetrum sanguineum,,export_20241130,Continental,10kmE425N249
69026,9.097432,45.604655,8,9,2018,Orthetrum albistylum,,export_20241130,Continental,10kmE425N249
69027,9.097432,45.604655,8,9,2018,Ischnura pumilio,,export_20241130,Continental,10kmE425N249
69028,9.097432,45.604655,8,9,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
69029,9.096819,45.604368,8,9,2018,Lestes viridis,,export_20241130,Continental,10kmE425N249
69030,9.208216,45.539154,10,9,2018,Anax imperator,,export_20241130,Continental,10kmE425N249
69031,9.213154273,45.53207571,13,9,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
69032,9.208173752,45.54023277,17,9,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69033,9.208173752,45.54023277,20,9,2018,Aeshna mixta,,export_20241130,Continental,10kmE425N249
69034,9.207746159,45.53794117,22,9,2018,Aeshna mixta,,export_20241130,Continental,10kmE425N249
69035,9.187375037,45.52465309,24,9,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69036,9.188176762,45.52510431,25,9,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69037,9.185681245,45.52688368,26,9,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69038,9.185681245,45.52688368,26,9,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69039,9.185681245,45.52688368,26,9,2018,Orthetrum coerulescens,,export_20241130,Continental,10kmE425N249
69040,9.185557365,45.52294661,27,9,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69041,9.188472303,45.52516281,29,9,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69042,9.185080522,45.52359196,29,9,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69043,9.185557365,45.52294661,2,10,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69044,9.187490117,45.52477358,3,10,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69045,9.18543018,45.52411211,4,10,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69046,9.184739,45.523776,5,10,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69047,9.184623,45.523425,5,10,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69048,9.184662,45.523541,5,10,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69049,9.185207,45.523831,5,10,2018,Orthetrum cancellatum,,export_20241130,Continental,10kmE425N249
69050,9.186481,45.524178,5,10,2018,Aeshna mixta,,export_20241130,Continental,10kmE425N249
69051,9.187180935,45.52450421,5,10,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69052,9.187011615,45.52449353,5,10,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69053,9.187013182,45.52444121,5,10,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69054,9.187490117,45.52480364,10,10,2018,Trithemis annulata,,export_20241130,Continental,10kmE425N249
69055,9.187575947,45.52474351,10,10,2018,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69056,9.198732376,45.52904998,23,10,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69057,9.211867593,45.5306404,24,10,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69058,9.184863118,45.52346849,3,11,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69059,9.208173752,45.54023277,8,11,2018,Aeshna cyanea,,export_20241130,Continental,10kmE425N249
69060,9.208173752,45.54023277,8,11,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69061,9.198732376,45.52904998,17,11,2018,Sympetrum striolatum,,export_20241130,Continental,10kmE425N249
69062,9.176162026,45.53268091,13,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69063,9.202436044,45.53175692,30,3,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69064,9.176417056,45.53264749,8,4,2019,Gomphus vulgatissimus,,export_20241130,Continental,10kmE425N249
69065,9.205086,45.532257,13,4,2019,Pyrrhosoma nymphula,,export_20241130,Continental,10kmE425N249
69066,9.176216,45.532701,20,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69067,9.183036,45.576105,20,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69068,9.182425,45.576179,20,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69069,9.181643,45.576673,20,4,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69070,9.198732376,45.52904998,2,5,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69071,9.20262829,45.5317553,3,5,2019,Coenagrion puella,,export_20241130,Continental,10kmE425N249
69072,9.202221833,45.53170018,4,5,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69073,9.202221833,45.53170018,4,5,2019,Pyrrhosoma nymphula,,export_20241130,Continental,10kmE425N249
69074,9.202221833,45.53170018,4,5,2019,Sympecma fusca,,export_20241130,Continental,10kmE425N249
69075,9.198732376,45.52904998,7,5,2019,Odonata sp.,,export_20241130,Continental,10kmE425N249
69076,9.20242533,45.53184684,10,5,2019,Sympecma fusca,,export_20241130,Continental,10kmE425N249
69077,9.20242533,45.53184684,10,5,2019,Pyrrhosoma nymphula,,export_20241130,Continental,10kmE425N249
69078,9.20242533,45.53184684,10,5,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69079,9.20242533,45.53184684,10,5,2019,Coenagrion puella,,export_20241130,Continental,10kmE425N249
69080,9.182672,45.576123,12,5,2019,Ischnura elegans,,export_20241130,Continental,10kmE425N249
69081,9.182265,45.576445,12,5,2019,Platycnemis pennipes,,export_20241130,Continental,10kmE425N249
69082,9.182288,45.576146,12,5,2019,Platycnemis pennipes,,export_20241130,Continental,10kmE425N249
